IDVenta,Unidades,Ingresos por productos (MXN),Cargo por venta e impuestos,Costos de envío,Total (MXN),Venta por publicidad,IDproducto,Canal de venta,Precio unitario de venta de la publicación (MXN),Municipio/Alcaldía,Estado,Código postal,Forma de entrega,Transportista,Fecha Venta,FechaCamino,FechaEntrega,Ganancia,Tiempo de entrega (días),Fecha Venta_season,Fecha Venta_day_of_week,Fecha Venta_holiday,Fecha Venta_month,Fecha Venta_year,FechaCamino_season,FechaCamino_day_of_week,FechaCamino_holiday,FechaCamino_month,FechaCamino_year,FechaEntrega_season,FechaEntrega_day_of_week,FechaEntrega_holiday,FechaEntrega_month,FechaEntrega_year
2000003560158351,1,155.0,-60.2799987792969,0.0,94.7200012207031,No,MLM797897673,Mercado Libre,147.25,Tuxtla Gutiérrez,Chiapas,29045,Mercado Envíos Full,Mercado Envios,2021-12-15,2021-12-15,2021-12-16,155.0,1,Winter,Wednesday,False,December,2021,Winter,Wednesday,False,December,2021,Winter,Thursday,False,December,2021
2000003559183741,1,147.25,-58.5200004577637,0.0,88.7300033569336,No,MLM797897673,Mercado Libre,147.25,Gustavo A. Madero,Distrito Federal,7230,Mercado Envíos Full,Mercado Envios,2021-12-13,2021-12-14,2021-12-14,147.2500038146973,1,Winter,Monday,False,December,2021,Winter,Tuesday,False,December,2021,Winter,Tuesday,False,December,2021
2000003552481229,3,441.75,-175.550003051758,0.0,266.200012207031,Sí,MLM797897673,Mercado Libre,155.0,Celaya,Guanajuato,38000,Mercado Envíos Full,Mercado Envios,2021-12-09,2021-12-10,2021-12-10,441.75001525878906,1,Winter,Thursday,False,December,2021,Winter,Friday,False,December,2021,Winter,Friday,False,December,2021
2000003552252793,1,147.25,-58.5200004577637,0.0,88.7300033569336,No,MLM797897673,Mercado Libre,155.0,Miguel Hidalgo,Distrito Federal,11270,Mercado Envíos Full,Mercado Envios,2021-12-09,2021-12-09,2021-12-10,147.2500038146973,1,Winter,Thursday,False,December,2021,Winter,Thursday,False,December,2021,Winter,Friday,False,December,2021
2000003572888004,1,166.25,-62.8400001525879,-94.0,103.410003662109,Sí,MLM797897673,Mercado Libre,155.0,Cajeme,Sonora,85000,Mercado Envíos Full,Mercado Envios,2021-12-09,2021-12-09,2021-12-10,260.2500038146969,1,Winter,Thursday,False,December,2021,Winter,Thursday,False,December,2021,Winter,Friday,False,December,2021
2000003550044607,2,370.0,-134.210006713867,0.0,235.789993286133,Sí,MLM797897673,Mercado Libre,155.0,Santiago,Nuevo León,67322,Mercado Envíos Full,Mercado Envios,2021-12-08,2021-12-09,2021-12-09,370.0,1,Winter,Wednesday,False,December,2021,Winter,Thursday,False,December,2021,Winter,Thursday,False,December,2021
2000003548782807,1,185.0,-67.0999984741211,0.0,117.900001525879,Sí,MLM797897673,Mercado Libre,155.0,León,Guanajuato,37545,Mercado Envíos Full,Mercado Envios,2021-12-08,2021-12-09,2021-12-09,185.0000000000001,1,Winter,Wednesday,False,December,2021,Winter,Thursday,False,December,2021,Winter,Thursday,False,December,2021
2000003564066484,1,147.25,-58.5200004577637,-89.0,88.7300033569336,Sí,MLM797897673,Mercado Libre,155.0,Ahome,Sinaloa,81223,Mercado Envíos Full,Mercado Envios,2021-12-06,2021-12-06,2021-12-07,236.2500038146973,1,Winter,Monday,False,December,2021,Winter,Monday,False,December,2021,Winter,Tuesday,False,December,2021
2000003546734659,2,350.0,-129.660003662109,0.0,220.339996337891,Sí,MLM797897673,Mercado Libre,155.0,Pátzcuaro,Michoacán,61607,Mercado Envíos Full,Mercado Envios,2021-12-05,2021-12-05,2021-12-06,350.0,1,Winter,Sunday,False,December,2021,Winter,Sunday,False,December,2021,Winter,Monday,False,December,2021
2000003560583236,1,175.0,-64.8300018310547,-94.0,110.169998168945,No,MLM797897673,Mercado Libre,155.0,Cuauhtémoc,Distrito Federal,6470,Mercado Envíos Full,Mercado Envios,2021-12-05,2021-12-06,2021-12-06,268.9999999999997,1,Winter,Sunday,False,December,2021,Winter,Monday,False,December,2021,Winter,Monday,False,December,2021
2000003545106891,1,147.25,-58.5200004577637,0.0,88.7300033569336,Sí,MLM797897673,Mercado Libre,155.0,San Juan Del Río,Querétaro,76807,Mercado Envíos Full,Mercado Envios,2021-12-05,2021-12-06,2021-12-06,147.2500038146973,1,Winter,Sunday,False,December,2021,Winter,Monday,False,December,2021,Winter,Monday,False,December,2021
2000003544608613,2,350.0,-129.660003662109,0.0,220.339996337891,No,MLM797897673,Mercado Libre,155.0,Chihuahua,Chihuahua,31060,Mercado Envíos Full,Mercado Envios,2021-12-03,2021-12-03,2021-12-04,350.0,1,Winter,Friday,False,December,2021,Winter,Friday,False,December,2021,Winter,Saturday,False,December,2021
2000003543227727,2,590.0,-184.279998779297,0.0,405.720001220703,Sí,MLM797897673,Mercado Libre,155.0,Iztapalapa,Distrito Federal,9089,Mercado Envíos Full,Mercado Envios,2021-11-30,2021-11-30,2021-12-01,590.0,1,Fall,Tuesday,False,November,2021,Fall,Tuesday,False,November,2021,Winter,Wednesday,False,December,2021
2000003542405353,2,332.5,-125.680000305176,0.0,206.820007324219,Sí,MLM797897673,Mercado Libre,155.0,Iztacalco,Distrito Federal,8500,Mercado Envíos Full,Mercado Envios,2021-11-29,2021-11-30,2021-11-30,332.500007629395,1,Fall,Monday,False,November,2021,Fall,Tuesday,False,November,2021,Fall,Tuesday,False,November,2021
2000003541913859,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797897673,Mercado Libre,155.0,San Miguel El Alto,Jalisco,47140,Mercado Envíos Full,Mercado Envios,2021-11-29,2021-11-30,2021-11-30,174.99999999999972,1,Fall,Monday,False,November,2021,Fall,Tuesday,False,November,2021,Fall,Tuesday,False,November,2021
2000003541255645,2,332.5,-125.680000305176,0.0,206.820007324219,Sí,MLM797897673,Mercado Libre,155.0,Puerto Vallarta,Jalisco,48330,Mercado Envíos Full,Mercado Envios,2021-11-26,2021-11-27,2021-11-27,332.500007629395,1,Fall,Friday,False,November,2021,Fall,Saturday,False,November,2021,Fall,Saturday,False,November,2021
2000003541076521,1,166.25,-62.8400001525879,0.0,103.410003662109,Sí,MLM797897673,Mercado Libre,155.0,Santa Cruz Xoxocotlan,Oaxaca,71230,Mercado Envíos Full,Mercado Envios,2021-11-25,2021-11-25,2021-11-26,166.2500038146969,1,Fall,Thursday,False,November,2021,Fall,Thursday,False,November,2021,Fall,Friday,False,November,2021
2000003540655173,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797897673,Mercado Libre,155.0,Tulancingo De Bravo,Hidalgo,43600,Mercado Envíos Full,Mercado Envios,2021-11-25,2021-11-26,2021-11-26,174.99999999999972,1,Fall,Thursday,False,November,2021,Fall,Friday,False,November,2021,Fall,Friday,False,November,2021
2000003540418571,1,175.0,-64.8300018310547,0.0,110.169998168945,Sí,MLM797897673,Mercado Libre,155.0,Querétaro,Querétaro,76235,Mercado Envíos Full,Mercado Envios,2021-11-24,2021-11-25,2021-11-25,174.99999999999972,1,Fall,Wednesday,False,November,2021,Fall,Thursday,False,November,2021,Fall,Thursday,False,November,2021
2000003539529658,1,175.0,-64.8300018310547,-129.0,110.169998168945,Sí,MLM797897673,Mercado Libre,155.0,Tlajomulco De Zúñiga,Jalisco,45640,Mercado Envíos Full,Mercado Envios,2021-11-24,2021-11-25,2021-11-25,303.9999999999997,1,Fall,Wednesday,False,November,2021,Fall,Thursday,False,November,2021,Fall,Thursday,False,November,2021
2000003538642151,1,166.25,-62.8400001525879,0.0,103.410003662109,Sí,MLM797897673,Mercado Libre,155.0,León,Guanajuato,37100,Mercado Envíos Full,Mercado Envios,2021-11-24,2021-11-25,2021-11-25,166.2500038146969,1,Fall,Wednesday,False,November,2021,Fall,Thursday,False,November,2021,Fall,Thursday,False,November,2021
2000003538131263,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797897673,Mercado Libre,147.25,Tepatitlan De Morelos,Jalisco,47639,Mercado Envíos Full,Mercado Envios,2021-11-23,2021-11-24,2021-11-24,174.99999999999972,1,Fall,Tuesday,False,November,2021,Fall,Wednesday,False,November,2021,Fall,Wednesday,False,November,2021
2000003537228411,1,175.0,-64.8300018310547,0.0,110.169998168945,Sí,MLM797897673,Mercado Libre,147.25,Zacapu,Michoacán,58630,Mercado Envíos Full,Mercado Envios,2021-11-23,2021-11-23,2021-11-24,174.99999999999972,1,Fall,Tuesday,False,November,2021,Fall,Tuesday,False,November,2021,Fall,Wednesday,False,November,2021
2000003536790199,2,350.0,-129.660003662109,0.0,220.339996337891,Sí,MLM797897673,Mercado Libre,147.25,Coscomatepec,Veracruz,94140,Mercado Envíos Full,Mercado Envios,2021-11-22,2021-11-22,2021-11-23,350.0,1,Fall,Monday,False,November,2021,Fall,Monday,False,November,2021,Fall,Tuesday,False,November,2021
2000003536346407,1,166.25,-62.8400001525879,0.0,103.410003662109,No,MLM797897673,Mercado Libre,147.25,Acambaro,Guanajuato,38642,Mercado Envíos Full,Mercado Envios,2021-11-18,2021-11-18,2021-11-19,166.2500038146969,1,Fall,Thursday,False,November,2021,Fall,Thursday,False,November,2021,Fall,Friday,False,November,2021
2000003537268990,1,175.0,-64.8300018310547,-89.0,110.169998168945,Sí,MLM797897673,Mercado Libre,147.25,Martínez De La Torre,Veracruz,93610,Mercado Envíos Full,Mercado Envios,2021-11-17,2021-11-18,2021-11-18,263.9999999999997,1,Fall,Wednesday,False,November,2021,Fall,Thursday,False,November,2021,Fall,Thursday,False,November,2021
2000003535912650,1,166.25,-62.8400001525879,-98.0,103.410003662109,No,MLM797897673,Mercado Libre,155.0,Tultitlán,Estado De México,54924,Mercado Envíos Full,Mercado Envios,2021-11-16,2021-11-17,2021-11-17,264.2500038146969,1,Fall,Tuesday,False,November,2021,Fall,Wednesday,False,November,2021,Fall,Wednesday,False,November,2021
2000003534567635,1,166.25,-62.8400001525879,0.0,103.410003662109,Sí,MLM797897673,Mercado Libre,144.149993896484,Cuauhtémoc,Distrito Federal,6900,Mercado Envíos Full,Mercado Envios,2021-11-16,2021-11-17,2021-11-17,166.2500038146969,1,Fall,Tuesday,False,November,2021,Fall,Wednesday,False,November,2021,Fall,Wednesday,False,November,2021
2000003532935765,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797897673,Mercado Libre,144.149993896484,Tecamac,Estado De México,55763,Mercado Envíos Full,Mercado Envios,2021-11-14,2021-11-15,2021-11-15,174.99999999999972,1,Fall,Sunday,False,November,2021,Fall,Monday,True,November,2021,Fall,Monday,True,November,2021
5461743135,1,295.0,-92.129997253418,-98.0,202.869995117188,Sí,MLM797897673,Mercado Libre,144.149993896484,Oaxaca De Juárez,Oaxaca,68010,Mercado Envíos Full,Mercado Envios,2021-11-13,2021-11-13,2021-11-14,392.99999237060604,1,Fall,Saturday,False,November,2021,Fall,Saturday,False,November,2021,Fall,Sunday,False,November,2021
2000003528726817,1,179.0,-65.7300033569336,0.0,113.269996643066,Sí,MLM797897673,Mercado Libre,144.149993896484,Texcoco,Estado De México,56205,Mercado Envíos Full,Mercado Envios,2021-11-13,2021-11-13,2021-11-14,178.9999999999996,1,Fall,Saturday,False,November,2021,Fall,Saturday,False,November,2021,Fall,Sunday,False,November,2021
2000003526845345,3,885.0,-276.410003662109,0.0,608.590026855469,No,MLM797897673,Mercado Libre,144.149993896484,Saltillo,Coahuila,25230,Mercado Envíos Full,Mercado Envios,2021-11-11,2021-11-12,2021-11-12,885.0000305175779,1,Fall,Thursday,False,November,2021,Fall,Friday,False,November,2021,Fall,Friday,False,November,2021
2000003525906357,1,295.0,-92.129997253418,-48.4000015258789,202.869995117188,Sí,MLM797897673,Mercado Libre,155.0,Solidaridad / Riviera Maya,Quintana Roo,77712,Mercado Envíos Full,Mercado Envios,2021-11-11,2021-11-11,2021-11-12,343.39999389648494,1,Fall,Thursday,False,November,2021,Fall,Thursday,False,November,2021,Fall,Friday,False,November,2021
2000003524803769,1,179.0,-65.7300033569336,0.0,113.269996643066,No,MLM797897673,Mercado Libre,155.0,Culiacán,Sinaloa,80000,Mercado Envíos Full,Mercado Envios,2021-11-11,2021-11-11,2021-11-12,178.9999999999996,1,Fall,Thursday,False,November,2021,Fall,Thursday,False,November,2021,Fall,Friday,False,November,2021
2000003523560671,1,155.0,-60.2799987792969,0.0,94.7200012207031,No,MLM797897673,Mercado Libre,145.0,Villa De Álvarez,Colima,28984,Mercado Envíos Full,Mercado Envios,2021-11-08,2021-11-09,2021-11-09,155.0,1,Fall,Monday,False,November,2021,Fall,Tuesday,False,November,2021,Fall,Tuesday,False,November,2021
2000003522140823,1,179.0,-65.7300033569336,0.0,113.269996643066,Sí,MLM797897673,Mercado Libre,145.0,San Julián,Jalisco,47170,Mercado Envíos Full,Mercado Envios,2021-11-07,2021-11-08,2021-11-08,178.9999999999996,1,Fall,Sunday,False,November,2021,Fall,Monday,False,November,2021,Fall,Monday,False,November,2021
2000003521522005,1,168.26,-63.2900009155273,0.0,104.970001220703,Sí,MLM797897673,Mercado Libre,145.0,Gustavo A. Madero,Distrito Federal,7230,Mercado Envíos Full,Mercado Envios,2021-10-29,2021-10-30,2021-10-30,168.2600021362303,1,Fall,Friday,False,October,2021,Fall,Saturday,False,October,2021,Fall,Saturday,False,October,2021
2000003521413173,1,147.25,-58.5200004577637,0.0,88.7300033569336,No,MLM797897673,Mercado Libre,145.0,Juárez,Chihuahua,32674,Mercado Envíos Full,Mercado Envios,2021-10-29,2021-10-29,2021-10-30,147.2500038146973,1,Fall,Friday,False,October,2021,Fall,Friday,False,October,2021,Fall,Saturday,False,October,2021
5454096344,1,168.26,-63.2900009155273,-115.0,104.970001220703,Sí,MLM797897673,Mercado Libre,145.0,Toluca,Estado De México,50100,Mercado Envíos Full,Mercado Envios,2021-10-27,2021-10-28,2021-10-28,283.2600021362303,1,Fall,Wednesday,False,October,2021,Fall,Thursday,False,October,2021,Fall,Thursday,False,October,2021
2000003521034221,1,147.25,-58.5200004577637,0.0,88.7300033569336,Sí,MLM797897673,Mercado Libre,145.0,San Julián,Jalisco,47170,Mercado Envíos Full,Mercado Envios,2021-10-25,2021-10-26,2021-10-26,147.2500038146973,1,Fall,Monday,False,October,2021,Fall,Tuesday,False,October,2021,Fall,Tuesday,False,October,2021
2000003520976585,1,147.25,-58.5200004577637,0.0,88.7300033569336,Sí,MLM797897673,Mercado Libre,145.0,San Julián,Jalisco,47170,Mercado Envíos Full,Mercado Envios,2021-10-25,2021-10-25,2021-10-26,147.2500038146973,1,Fall,Monday,False,October,2021,Fall,Monday,False,October,2021,Fall,Tuesday,False,October,2021
2000003520489935,1,147.25,-58.5200004577637,-20.6599998474121,88.7300033569336,Sí,MLM797897673,Mercado Libre,145.0,Tulancingo De Bravo,Hidalgo,43680,Mercado Envíos Full,Mercado Envios,2021-10-24,2021-10-25,2021-10-25,167.91000366210938,1,Fall,Sunday,False,October,2021,Fall,Monday,False,October,2021,Fall,Monday,False,October,2021
5455550045,1,147.25,-58.5200004577637,-115.0,88.7300033569336,Sí,MLM797897673,Mercado Libre,145.0,Morelia,Michoacán,58350,Mercado Envíos Full,Mercado Envios,2021-10-22,2021-10-22,2021-10-23,262.25000381469727,1,Fall,Friday,False,October,2021,Fall,Friday,False,October,2021,Fall,Saturday,False,October,2021
5454880842,1,147.25,-58.5200004577637,-115.0,88.7300033569336,Sí,MLM797897673,Mercado Libre,145.0,Xochitepec,Morelos,62790,Mercado Envíos Full,Mercado Envios,2021-10-20,2021-10-20,2021-10-21,262.25000381469727,1,Fall,Wednesday,False,October,2021,Fall,Wednesday,False,October,2021,Fall,Thursday,False,October,2021
2000003519131931,1,295.0,-92.129997253418,0.0,202.869995117188,Sí,MLM797897673,Mercado Libre,145.0,Boca Del Río,Veracruz,94295,Mercado Envíos Full,Mercado Envios,2021-10-20,2021-10-20,2021-10-21,294.99999237060604,1,Fall,Wednesday,False,October,2021,Fall,Wednesday,False,October,2021,Fall,Thursday,False,October,2021
2000003517184771,1,168.26,-63.2900009155273,0.0,104.970001220703,Sí,MLM797897673,Mercado Libre,145.0,Saltillo,Coahuila,25000,Mercado Envíos Full,Mercado Envios,2021-10-20,2021-10-20,2021-10-21,168.2600021362303,1,Fall,Wednesday,False,October,2021,Fall,Wednesday,False,October,2021,Fall,Thursday,False,October,2021
2000003518235549,1,168.26,-63.2900009155273,0.0,104.970001220703,No,MLM797897673,Mercado Libre,145.0,Monterrey,Nuevo León,64000,Mercado Envíos Full,Mercado Envios,2021-10-19,2021-10-20,2021-10-20,168.2600021362303,1,Fall,Tuesday,False,October,2021,Fall,Wednesday,False,October,2021,Fall,Wednesday,False,October,2021
2000003516685467,1,147.25,-58.5200004577637,0.0,88.7300033569336,No,MLM797897673,Mercado Libre,145.0,Alvaro Obregón,Distrito Federal,1400,Mercado Envíos Full,Mercado Envios,2021-10-17,2021-10-18,2021-10-18,147.2500038146973,1,Fall,Sunday,False,October,2021,Fall,Monday,False,October,2021,Fall,Monday,False,October,2021
5450830040,1,295.0,-92.129997253418,-94.0,202.869995117188,Sí,MLM797897673,Mercado Libre,145.0,Tepeaca,Puebla,75219,Mercado Envíos Full,Mercado Envios,2021-10-15,2021-10-15,2021-10-16,388.99999237060604,1,Fall,Friday,False,October,2021,Fall,Friday,False,October,2021,Fall,Saturday,False,October,2021
5449243758,1,185.0,-67.0999984741211,-94.0,117.900001525879,Sí,MLM797897673,Mercado Libre,145.0,Huejotzingo,Puebla,74160,Mercado Envíos Full,Mercado Envios,2021-10-15,2021-10-15,2021-10-16,279.0000000000001,1,Fall,Friday,False,October,2021,Fall,Friday,False,October,2021,Fall,Saturday,False,October,2021
2000003514603039,2,358.0,-131.479995727539,0.0,226.520004272461,Sí,MLM797897673,Mercado Libre,145.0,Chimalhuacán,Estado De México,56334,Mercado Envíos Full,Mercado Envios,2021-10-12,2021-10-13,2021-10-13,358.0,1,Fall,Tuesday,False,October,2021,Fall,Wednesday,False,October,2021,Fall,Wednesday,False,October,2021
5449292781,1,175.0,-64.8300018310547,-97.0,110.169998168945,No,MLM797897673,Mercado Libre,145.0,Jiutepec,Morelos,62578,Mercado Envíos Full,Mercado Envios,2021-10-12,2021-10-12,2021-10-13,271.9999999999997,1,Fall,Tuesday,False,October,2021,Fall,Tuesday,False,October,2021,Fall,Wednesday,False,October,2021
2000003514341629,1,295.0,-92.129997253418,0.0,202.869995117188,No,MLM797897673,Mercado Libre,145.0,Zacatelco,Tlaxcala,90750,Mercado Envíos Full,Mercado Envios,2021-10-12,2021-10-12,2021-10-13,294.99999237060604,1,Fall,Tuesday,False,October,2021,Fall,Tuesday,False,October,2021,Fall,Wednesday,False,October,2021
2000003513495213,1,180.0,-65.9599990844727,-59.5999984741211,114.040000915527,No,MLM797897673,Mercado Libre,145.0,Coyoacán,Distrito Federal,4909,Mercado Envíos Full,Mercado Envios,2021-10-11,2021-10-12,2021-10-12,239.5999984741208,1,Fall,Monday,False,October,2021,Fall,Tuesday,False,October,2021,Fall,Tuesday,False,October,2021
2000003513365275,2,590.0,-184.279998779297,0.0,405.720001220703,Sí,MLM797897673,Mercado Libre,145.0,Villa Hidalgo,Jalisco,47250,Mercado Envíos Full,Mercado Envios,2021-10-11,2021-10-11,2021-10-12,590.0,1,Fall,Monday,False,October,2021,Fall,Monday,False,October,2021,Fall,Tuesday,False,October,2021
2000003512918295,1,295.0,-92.129997253418,0.0,202.869995117188,Sí,MLM797897673,Mercado Libre,145.0,Huanimaro,Guanajuato,36997,Mercado Envíos Full,Mercado Envios,2021-10-01,2021-10-01,2021-10-02,294.99999237060604,1,Fall,Friday,False,October,2021,Fall,Friday,False,October,2021,Fall,Saturday,False,October,2021
2000003512258805,1,295.0,-92.129997253418,0.0,202.869995117188,No,MLM797897673,Mercado Libre,145.0,Uruapan,Michoacán,60016,Mercado Envíos Full,Mercado Envios,2021-09-29,2021-09-29,2021-09-30,294.99999237060604,1,Fall,Wednesday,False,September,2021,Fall,Wednesday,False,September,2021,Fall,Thursday,False,September,2021
2000003512036609,1,179.0,-65.7300033569336,0.0,113.269996643066,Sí,MLM797897673,Mercado Libre,145.0,Zinacantepec,Estado De México,51384,Mercado Envíos Full,Mercado Envios,2021-09-29,2021-09-30,2021-09-30,178.9999999999996,1,Fall,Wednesday,False,September,2021,Fall,Thursday,False,September,2021,Fall,Thursday,False,September,2021
2000002883339050,1,147.25,-58.5200004577637,0.0,88.7300033569336,No,MLM797897673,Mercado Libre,145.0,Tlalpan,Distrito Federal,14738,Mercado Envíos Full,Mercado Envios,2021-09-27,2021-09-28,2021-09-28,147.2500038146973,1,Fall,Monday,False,September,2021,Fall,Tuesday,False,September,2021,Fall,Tuesday,False,September,2021
2000003511269687,1,179.0,-65.7300033569336,0.0,113.269996643066,Sí,MLM797897673,Mercado Libre,145.0,Alvaro Obregón,Distrito Federal,1490,Mercado Envíos Full,Mercado Envios,2021-09-24,2021-09-25,2021-09-25,178.9999999999996,1,Fall,Friday,False,September,2021,Fall,Saturday,False,September,2021,Fall,Saturday,False,September,2021
2000003510326969,2,358.0,-131.479995727539,0.0,226.520004272461,Sí,MLM797897673,Mercado Libre,145.0,Alvaro Obregón,Distrito Federal,1730,Mercado Envíos Full,Mercado Envios,2021-09-17,2021-09-18,2021-09-18,358.0,1,Fall,Friday,False,September,2021,Fall,Saturday,False,September,2021,Fall,Saturday,False,September,2021
